,A,I,P,T,U,dates,Total
154,0.08631912919723148,0.2416358074902219,0.4210305941963689,0.11174201034211147,0.13927245877406627,2011Q1,2890280.1999999997
155,0.08713406141553216,0.23675276627317685,0.4292976538855732,0.11458402839258773,0.1322314900331301,2011Q2,2886144.82
156,0.08660770565150026,0.24455948364780022,0.4197671201973588,0.11006230455949327,0.13900338594384742,2011Q3,2885331.37
157,0.08185384478153068,0.23772173054377277,0.42091629646185535,0.1169989927383994,0.14250913547444186,2011Q4,2895106.8899999997
158,0.08719774308917189,0.22670521167824076,0.40912209153115425,0.11779752661997182,0.15917742708146138,2012Q1,2868047.7399999998
159,0.08449520681482771,0.2300927911253642,0.42093902289424345,0.10845153351180006,0.1560214456537646,2012Q2,2838788.7199999997
160,0.08671274085050698,0.22946946182525776,0.40796023205635046,0.11127169161174366,0.1645858736561411,2012Q3,2823886.52
161,0.08591067882025072,0.2201433697943662,0.42483025949942604,0.10401172411886306,0.16510396776709402,2012Q4,2850056.4
162,0.08540349050904476,0.21710286997755202,0.4235390004874441,0.10025072191244938,0.1737039171135098,2013Q1,2828899.13
163,0.08777241824362016,0.21392293774723428,0.4257643078054259,0.10388663720240801,0.16865369900131158,2013Q2,2812087.27
164,0.08938510681578885,0.22348465162854414,0.4138383477360021,0.10718446966437975,0.1661074241552852,2013Q3,2785064.86
165,0.08592041837447058,0.21328738985402382,0.41999536654182923,0.10689836715791005,0.17389845807176635,2013Q4,2750515.82
166,0.08686738379966365,0.21949773256596025,0.42159080037481633,0.10488400472992107,0.16716007852963868,2014Q1,2733872.25
167,0.09019519562888192,0.214052948067338,0.42321845457624596,0.10881616729030473,0.1637172344372295,2014Q2,2757972.6199999996
168,0.08344649671384,0.22538337747236856,0.4183229580241795,0.10813193499598289,0.164715232793629,2014Q3,2735020.5100000002
169,0.08381225411427275,0.2120576797964478,0.4239827059176994,0.11357589725707684,0.16657146291450334,2014Q4,2686921.4099999997
170,0.08603399514194342,0.21811989083440403,0.4171782794226603,0.1061379050334343,0.17252992956755792,2015Q1,2665675.0
171,0.08686965705267238,0.20576391437678965,0.424504856052726,0.11763908587775093,0.16522248664006078,2015Q2,2670575.4100000006
172,0.0853905180523406,0.22075109004496407,0.4229161497360956,0.11968072054216554,0.15126152162443413,2015Q3,2622047.8000000003
173,0.08922324270819579,0.2145942411600971,0.42460083643681173,0.11893212450660261,0.152649555188293,2015Q4,2608457.6499999994
174,0.09168217396821406,0.2136828161887237,0.42858276326588784,0.11715372752519408,0.14889851905198023,2016Q1,2597083.0500000003
175,0.09669081321225026,0.20753558025800195,0.42638655337397785,0.12478351744316395,0.1446035357126059,2016Q2,2571102.0700000003
176,0.0966013162478539,0.2183595446235772,0.4199064803973318,0.12458523454123249,0.1405474241900046,2016Q3,2583984.46
177,0.09361391052038993,0.21138306517570107,0.4335693916465601,0.12385547635150877,0.13757815630584005,2016Q4,2606467.5500000003
178,0.0906769294552113,0.20637422037014452,0.4340053794034549,0.1253435336641939,0.14359993710699542,2017Q1,2591194.38
179,0.08966452442579886,0.21215038098928385,0.4328605104324721,0.13406262520607617,0.13126195894636908,2017Q2,2579846.84
180,0.09134479372643257,0.21780862508641438,0.43321878868602015,0.1324985374487745,0.12512925505235845,2017Q3,2595430.46
181,0.08858914818712689,0.206384486509517,0.4334834332580276,0.13642541865896787,0.13511751338636077,2017Q4,2579659.3
182,0.09012379921950617,0.20932043403150002,0.4364885518909512,0.13238068572435127,0.13168652913369128,2018Q1,2570918.47
183,0.0911830062207761,0.2035002863453889,0.45015934260353546,0.136293766394789,0.11886359843551063,2018Q2,2565258.6999999997
184,0.09071723759226957,0.20726930942716731,0.4553792968774014,0.13863114567023055,0.10800301043293119,2018Q3,2594510.55
185,0.08855051449113269,0.20243377072857074,0.4606744484356573,0.14057794022579137,0.10776332611884802,2018Q4,2600462.6999999997
186,0.09026249175109609,0.19764591945838864,0.46070796756645793,0.13349375100127606,0.11788987022278122,2019Q1,2601118.31
187,0.09083422389889532,0.19422769799232117,0.4640690690709844,0.14015153118425525,0.1107174778535439,2019Q2,2587035.81
188,0.09134124520513713,0.19675307150118282,0.46411977724311376,0.1383839459289377,0.10940196012162845,2019Q3,2564580.6500000004
189,0.08913306927127784,0.19144594193659062,0.4749427773130599,0.1355399650593746,0.10893824641969695,2019Q4,2581327.58
190,0.09169159632305887,0.2000621367619499,0.4607475936361308,0.1370626500673226,0.11043602321153781,2020Q1,2577218.3
191,0.09202250958458219,0.23098848130636676,0.44556510931223314,0.11794105258828345,0.11348284720853452,2020Q2,2563533.76
192,0.09747038847075801,0.20550445823343924,0.45022727690167774,0.12353169094862576,0.12326618544549943,2020Q3,2519684.1199999996
193,0.09063997531319413,0.19572061375413236,0.4565001707410749,0.1323940682531133,0.12474517193848544,2020Q4,2514509.1799999997
194,0.09039147258775766,0.20553465738887983,0.4601535674625471,0.12851979570079425,0.1154005068600211,2021Q1,2466053.64
195,0.09520109000254398,0.1979356698444644,0.45190643177474044,0.14201199129601683,0.11294481708223426,2021Q2,2387950.39
196,0.0935533175194263,0.18714205834604308,0.47158845285333306,0.140573405398202,0.10714276588299558,2021Q3,2367650.19
197,0.09712473790776717,0.1790447872131631,0.47561286290282906,0.14065726278893737,0.1075603491873034,2021Q4,2412328.26
198,0.0908562336842117,0.18377687137338206,0.4787053167968536,0.13178296994556984,0.11487860819998288,2022Q1,2430372.15
199,0.08974738917662145,0.17632459798659306,0.5104940554120635,0.12207221674478709,0.10136174067993498,2022Q2,2458733.92
200,0.08735742490961357,0.17797238163555795,0.5116134422678885,0.11298498405207044,0.11007176713486966,2022Q3,2479619.6799999997
201,0.08706551889476338,0.169968792983455,0.5383937198273713,0.09972849724971888,0.10484347104469152,2022Q4,2484851.44
